@relation MINE-Indicator-2006TO2013-0811_clustered

@attribute Instance_number numeric
@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8}

@data
915,'0811N: GDP per capita growth  (annual \%) - WDI','1363: Merchandise imports from low- and middle-income economies outside region  (\% of total merchandise imports) - WDI',0.11247,0.11175,0.00765,0.11031,6.321928,-0.02683,cluster7
916,'0811N: GDP per capita growth  (annual \%) - WDI','1204: Labor force participation rate for ages 15-24; male (\%)  (modeled ILO estimate) - WDI',0.11211,0.11211,0.0119,0.11211,6.392317,-0.000342,cluster7
917,'0811N: GDP per capita growth  (annual \%) - WDI','1041: Immunization; measles  (\% of children ages 12-23 months) - WDI',0.11206,0.112054,0.02228,0.11206,6.426265,0.002356,cluster7
918,'0811N: GDP per capita growth  (annual \%) - WDI','0879: School enrollment; primary (gross); gender parity index  (GPI) - WDI',0.11077,0.110156,0.00986,0.11077,6.285402,0.024776,cluster7
919,'0811N: GDP per capita growth  (annual \%) - WDI','1040: Immunization; DPT  (\% of children ages 12-23 months) - WDI',0.11075,0.110537,0.02881,0.11075,6.426265,-0.014598,cluster4
920,'0811N: GDP per capita growth  (annual \%) - WDI','1202: Labor force participation rate for ages 15-24; female (\%)  (modeled ILO estimate) - WDI',0.11015,0.110017,0.01619,0.11015,6.392317,0.011525,cluster7
921,'0811N: GDP per capita growth  (annual \%) - WDI','0770: Adjusted savings: energy depletion  (current US$) - WDI',0.1101,0.110076,0.00601,0.10753,6.321928,-0.004865,cluster7
922,'0811N: GDP per capita growth  (annual \%) - WDI','1367: Merchandise imports from low- and middle-income economies in Middle East & North Africa  (\% of total merchandise imports) - WDI',0.11001,0.109141,0.00593,0.1078,6.392317,0.029477,cluster7
923,'0811N: GDP per capita growth  (annual \%) - WDI','1154: Employment to population ratio; 15+; total (\%)  (modeled ILO estimate) - WDI',0.10994,0.108717,0.00999,0.10994,6.357552,0.034971,cluster7
924,'0811N: GDP per capita growth  (annual \%) - WDI','0807: Natural gas rents  (\% of GDP) - WDI',0.10981,0.109561,0.00756,0.10776,6.426265,0.015779,cluster7
925,'0811N: GDP per capita growth  (annual \%) - WDI','1141: Employment to population ratio; ages 15-24; total (\%)  (modeled ILO estimate) - WDI',0.10933,0.109214,0.0164,0.10933,6.357552,0.01079,cluster7
926,'0811N: GDP per capita growth  (annual \%) - WDI','1208: Labor force participation rate; male (\% of male population ages 15-64)  (modeled ILO estimate) - WDI',0.1091,0.108478,0.01156,0.1091,6.392317,-0.024932,cluster7
927,'0811N: GDP per capita growth  (annual \%) - WDI','0938: Lower secondary school starting age  (years) - WDI',0.10906,0.108035,0.09782,0.10697,6.321928,-0.032013,cluster4
928,'0811N: GDP per capita growth  (annual \%) - WDI','0540: Business extent of disclosure index  (0=less disclosure to 10=more disclosure) - WDI',0.10811,0.107563,0.01668,0.106,6.392317,-0.023392,cluster7
929,'0811N: GDP per capita growth  (annual \%) - WDI','1357: Insurance and financial services  (\% of commercial service imports) - WDI',0.10804,0.102988,0.00981,0.10804,6.357552,-0.071076,cluster7
930,'0811N: GDP per capita growth  (annual \%) - WDI','0883: Preprimary education; duration  (years) - WDI',0.10565,0.103166,0.09232,0.10392,6.459432,0.049844,cluster4
931,'0811N: GDP per capita growth  (annual \%) - WDI','1139: Employment to population ratio; ages 15-24; male (\%)  (modeled ILO estimate) - WDI',0.10469,0.104633,0.0119,0.10469,6.357552,0.007581,cluster7
932,'0811N: GDP per capita growth  (annual \%) - WDI','0576: Procedures to register property  (number) - WDI',0.1003,0.097152,0.01881,0.1003,6.357552,0.056108,cluster4
933,'0811N: GDP per capita growth  (annual \%) - WDI','0942: Secondary education; duration  (years) - WDI',0.09394,0.093928,0.08802,0.09187,6.459432,0.003504,cluster4
